id_cliente,nome_cliente,cpf,sexo,cidade,estado,id_tipo_cliente
2648,Larissa Freitas,601.387.952-40,Masculino,São Cristóvão,SE,3
2649,Raul Ferreira,908.673.512-68,Masculino,Uberaba,MG,2
2650,Júlia Oliveira,076.541.289-67,Masculino,Caxias do Sul,RS,1
2651,Daniela Camargo,536.871.204-90,Feminino,Picos,PI,1
2652,Isabella Freitas,586.037.942-00,Masculino,Vitória de Santo Antão,PE,3
2653,Zoe Cunha,413.820.659-06,Feminino,Caxias,MA,1
2654,João Gabriel Correia,074.132.658-26,Masculino,Santana,AP,3
2655,Heloisa Dias,769.802.534-92,Masculino,Ceilândia,DF,2
2656,Ana Júlia Marques,356.724.190-70,Feminino,Altos,PI,3
2657,Emanuella Fernandes,263.574.980-92,Feminino,Santa Rita,PB,1
2658,Thiago Teixeira,869.405.127-30,Feminino,Caicó,RN,1
2659,Enzo Barbosa,425.613.097-70,Masculino,Cariacica,ES,3
2660,Ísis Nunes,254.396.871-73,Feminino,Barreiras,BA,2
2661,Maria Fernanda Sampaio,325.786.409-47,Feminino,Manaus,AM,1
2662,Aylla Vargas,851.739.620-03,Feminino,Londrina,PR,2
2663,Maitê Casa Grande,031.547.826-80,Masculino,Contagem,MG,3
2664,Liz Vasconcelos,184.630.297-87,Feminino,Mazagão,AP,2
2665,Arthur Barbosa,483.162.907-31,Feminino,Santana,AP,1
2666,Francisco Macedo,283.701.594-60,Feminino,Trindade,GO,3
2667,Lavínia Martins,708.356.492-29,Feminino,Ariquemes,RO,3
2668,Maria Flor Casa Grande,950.368.721-77,Feminino,Penedo,AL,3
2669,Calebe Monteiro,204.765.398-38,Masculino,Altamira,PA,3
2670,Letícia Caldeira,863.015.742-90,Feminino,Sousa,PB,2
2671,Jade Pimenta,674.085.913-20,Feminino,Dourados,MS,2
2672,Sr. Antônio Gomes,407.581.269-30,Masculino,Goiânia,GO,2
2673,Bruna Santos,970.846.235-74,Masculino,São José,SC,2
2674,Miguel Nogueira,267.039.185-03,Masculino,Feira de Santana,BA,1
2675,Bernardo Peixoto,362.871.905-40,Masculino,Campos dos Goytacazes,RJ,3
2676,Daniel Lima,907.264.835-83,Feminino,Lucas do Rio Verde,MT,2
2677,Léo Nogueira,384.157.096-84,Feminino,Cabedelo,PB,2
2678,Dr. Isaque Duarte,174.263.958-55,Masculino,Parintins,AM,1
2679,Apollo Castro,140.679.852-58,Feminino,Cáceres,MT,1
2680,Luísa Freitas,870.124.396-96,Feminino,Porto Grande,AP,1
2681,Anna Liz Mendonça,039.284.571-79,Feminino,Guará,DF,1
2682,Davi Lucca da Cunha,605.832.147-62,Feminino,Delmiro Gouveia,AL,1
2683,Isaque Machado,684.073.512-53,Masculino,Camaçari,BA,1
2684,Maya Araújo,064.125.379-61,Feminino,Caicó,RN,1
2685,Ravy Teixeira,309.162.745-43,Masculino,Sorocaba,SP,3
2686,Dr. João Fernandes,104.726.859-02,Feminino,Rio Largo,AL,3
2687,Sra. Helena Camargo,815.302.479-50,Masculino,Luziânia,GO,2
2688,Rafael Peixoto,954.638.072-56,Masculino,Feira de Santana,BA,1
2689,Rodrigo Oliveira,764.325.918-64,Masculino,Bacabal,MA,3
2690,Clarice Moraes,972.134.658-64,Masculino,Mucajaí,RR,1
2691,Apollo Teixeira,304.597.261-61,Feminino,Tartarugalzinho,AP,1
2692,Pedro Henrique Garcia,926.014.538-42,Feminino,Maracanaú,CE,1
2693,Pedro Miguel Macedo,795.301.684-20,Masculino,Camaragibe,PE,2
2694,Theo Martins,927.056.413-43,Feminino,Viamão,RS,1
2695,Sr. Davi Lucca Novaes,962.150.374-43,Masculino,Palmas,TO,2
2696,Guilherme Castro,398.015.472-60,Feminino,Amapá,AP,2
2697,Alícia Viana,609.421.875-20,Feminino,Bonfim,RR,1
2698,Caroline Correia,576.214.803-35,Masculino,Ilhéus,BA,3
2699,Manuela da Cruz,708.632.451-53,Masculino,Sorocaba,SP,1
2700,Vitor Mendes,531.049.678-57,Masculino,Santa Rita,PB,2
2701,Dr. Leonardo Casa Grande,805.137.296-40,Masculino,Rio Largo,AL,2
2702,Sr. Rhavi Novais,687.430.192-69,Feminino,Bragança,PA,2
2703,Dra. Caroline Cavalcante,139.805.267-12,Masculino,Gama,DF,1
2704,Giovanna Pastor,927.463.185-55,Feminino,Iracema,RR,3
2705,Breno da Cunha,245.631.089-60,Feminino,Colinas do Tocantins,TO,1
2706,Kaique Camargo,603.194.857-57,Feminino,Parnaíba,PI,2
2707,Lorenzo Barros,027.869.145-58,Feminino,Abaetetuba,PA,1
2708,Eduarda Siqueira,017.265.498-01,Masculino,Campo Maior,PI,1
2709,Vinícius Monteiro,921.083.467-40,Masculino,Cajazeiras,PB,1
2710,Sr. Carlos Eduardo Fogaça,267.981.034-13,Feminino,Foz do Iguaçu,PR,1
2711,Rodrigo Nascimento,543.108.276-08,Masculino,Cacoal,RO,2
2712,Isaac Sales,836.450.972-10,Masculino,Santana,AP,1
2713,Lucas Gabriel Machado,923.175.068-21,Masculino,Caicó,RN,1
2714,Beatriz Pinto,701.285.396-40,Masculino,Guajará-Mirim,RO,2
2715,Caroline Alves,925.041.638-51,Masculino,Mucajaí,RR,3
2716,Maria Cardoso,392.480.756-65,Masculino,São Mateus,ES,2
2717,Manuela Montenegro,215.479.603-61,Feminino,Guará,DF,3
2718,Hadassa Pereira,714.980.352-05,Feminino,Ribeirão Preto,SP,1
2719,Daniel Vieira,429.731.506-80,Feminino,Brasileia,AC,2
2720,Luiz Felipe Peixoto,183.509.274-88,Feminino,Luziânia,GO,1
2721,Sra. Isabela Teixeira,678.125.943-19,Feminino,Alto Alegre,RR,1
2722,Luigi da Rosa,978.143.260-87,Feminino,Maceió,AL,1
2723,Dr. Leandro Câmara,802.469.135-33,Feminino,Dianópolis,TO,2
2724,Laís Cardoso,476.058.921-01,Feminino,Contagem,MG,3
2725,Benício Leão,573.861.204-35,Masculino,Aracruz,ES,3
2726,Cecilia Cardoso,542.013.967-70,Feminino,Caicó,RN,2
2727,Sra. Ana Liz Brito,527.109.348-41,Masculino,Lauro de Freitas,BA,3
2728,Luana Azevedo,475.390.826-74,Feminino,Sorriso,MT,2
2729,Juliana Cardoso,938.245.617-19,Masculino,Vila Velha,ES,2
2730,Emanuel Oliveira,835.497.610-66,Feminino,Parnaíba,PI,2
2731,Sr. Antônio Vieira,296.718.340-78,Masculino,Paraíso do Tocantins,TO,2
2732,Lunna Albuquerque,032.469.578-00,Masculino,Juiz de Fora,MG,1
2733,Letícia Marques,614.283.705-44,Masculino,Belém,PA,2
2734,Dr. Benjamim Silva,423.079.586-65,Masculino,Senador Guiomard,AC,2
2735,Dra. Ana Liz Sousa,675.924.180-02,Masculino,Campos dos Goytacazes,RJ,1
2736,Igor Rodrigues,960.281.453-51,Masculino,Sousa,PB,1
2737,Théo Melo,835.917.062-21,Masculino,Timon,MA,2
2738,Rodrigo da Conceição,453.861.072-08,Masculino,Itajaí,SC,2
2739,Luana Brito,294.638.071-87,Masculino,Aparecida de Goiânia,GO,3
2740,Raul Castro,038.296.517-59,Masculino,Ouro Preto do Oeste,RO,3
2741,Josué Cardoso,510.397.286-77,Masculino,Sapé,PB,1
2742,Sara Aragão,940.215.683-60,Masculino,Codó,MA,3
2743,Brayan Barros,925.680.134-51,Masculino,Pedra Branca do Amapari,AP,2
2744,Ana Carolina Mendonça,819.672.053-02,Masculino,Várzea Grande,MT,2
2745,Dra. Luana Pimenta,417.023.589-41,Masculino,Ananindeua,PA,2
2746,Matteo Lopes,328.791.045-05,Feminino,Sobradinho,DF,1
2747,Sra. Catarina Barbosa,856.127.034-90,Masculino,Guajará-Mirim,RO,2
2748,Ana Sophia Dias,042.978.351-50,Masculino,São Luís,MA,3
2749,Mariah Peixoto,791.285.306-59,Feminino,Tefé,AM,3
2750,Dra. Ana Carolina Caldeira,014.639.725-80,Masculino,Nova Cruz,RN,2
2751,Clarice Mendonça,891.467.052-01,Masculino,Floriano,PI,3
2752,Bruna Gomes,381.946.207-40,Masculino,Natal,RN,2
2753,Ana Clara Ferreira,065.347.182-35,Masculino,Gama,DF,1
2754,Vinicius Andrade,072.531.986-03,Masculino,Brasileia,AC,1
2755,Lavínia Machado,237.198.506-68,Feminino,Blumenau,SC,1
2756,Heloisa Siqueira,083.974.521-41,Feminino,Taguatinga,DF,1
2757,José Miguel Ferreira,483.760.215-08,Feminino,Cabedelo,PB,1
2758,Arthur Miguel Lopes,689.320.514-70,Feminino,Planaltina,DF,1
2759,Otávio da Rosa,560.294.817-11,Feminino,Várzea Grande,MT,2
2760,Josué Sá,180.563.927-77,Feminino,Maracanaú,CE,3
2761,Arthur Gabriel Carvalho,589.321.467-64,Feminino,Cametá,PA,1
2762,Isabella Almeida,316.954.702-06,Feminino,Colinas do Tocantins,TO,2
2763,Bianca Freitas,487.510.936-93,Feminino,Marabá,PA,2
2764,Ana Laura Carvalho,549.207.618-30,Masculino,Ji-Paraná,RO,1
2765,Ana Carolina Rios,983.475.601-10,Feminino,Floriano,PI,2
2766,Leonardo Garcia,163.092.548-98,Masculino,Currais Novos,RN,1
2767,Ana Liz Alves,014.826.539-15,Feminino,Itacoatiara,AM,2
2768,Samuel Sales,417.963.285-37,Masculino,Guarulhos,SP,1
2769,Daniela Moraes,973.204.856-56,Feminino,Gama,DF,1
2770,Sr. Rael Vasconcelos,560.719.482-58,Masculino,Manaus,AM,1
2771,João Pedro Andrade,567.301.294-25,Feminino,Gravataí,RS,1
2772,Ana Clara da Luz,182.640.759-67,Feminino,Aracruz,ES,1
2773,Marina Aparecida,812.946.375-09,Masculino,São Gonçalo do Amarante,RN,2
2774,Ryan Porto,906.713.854-10,Masculino,Cascavel,PR,2
2775,Maria Júlia Pimenta,584.261.039-60,Feminino,Campos dos Goytacazes,RJ,2
2776,Dom da Cunha,896.150.734-66,Masculino,Montes Claros,MG,1
2777,Ana Vitória da Rosa,503.864.927-00,Feminino,Ribeirão Preto,SP,2
2778,Maria Helena Pires,914.607.823-13,Masculino,Ananindeua,PA,1
2779,Matheus Barros,047.698.532-38,Masculino,Ceará-Mirim,RN,2
2780,Sra. Maria Flor Ribeiro,924.536.170-52,Masculino,Rio de Janeiro,RJ,1
2781,Henry da Luz,149.708.532-23,Feminino,Bayeux,PB,1
2782,Anthony Fernandes,132.750.864-80,Masculino,Delmiro Gouveia,AL,3
2783,Leonardo Machado,085.394.271-41,Masculino,Belo Horizonte,MG,1
2784,Beatriz da Rocha,873.061.542-90,Feminino,Guaraí,TO,2
2785,Júlia Dias,728.396.501-77,Feminino,Montes Claros,MG,1
2786,Sra. Amanda Câmara,374.285.906-47,Feminino,Vitória de Santo Antão,PE,1
2787,Cauê Santos,364.019.287-78,Masculino,Novo Hamburgo,RS,2
2788,Allana Câmara,267.910.458-76,Masculino,Colinas do Tocantins,TO,3
2789,Isabella Borges,019.463.285-70,Masculino,Tarauacá,AC,1
2790,Enzo Duarte,360.927.415-80,Feminino,Feira de Santana,BA,3
2791,Vicente Guerra,746.958.231-28,Feminino,Serra,ES,1
2792,Ana Lívia Martins,036.795.412-52,Masculino,Dianópolis,TO,3
2793,Brayan Macedo,739.246.105-25,Feminino,Goiânia,GO,1
2794,Vitória Caldeira,197.043.658-10,Feminino,Mazagão,AP,1
2795,Amanda Cavalcante,148.206.739-04,Feminino,Anápolis,GO,3
2796,Lara da Conceição,394.578.210-41,Masculino,Itacoatiara,AM,1
2797,Cauê Mendes,038.219.457-88,Feminino,Capela,SE,3
2798,Maria Luiza Ferreira,361.549.802-05,Masculino,Guajará-Mirim,RO,2
2799,Helena Nunes,462.793.105-07,Feminino,Petrópolis,RJ,2
2800,Maria Flor Farias,327.594.680-38,Feminino,Governador Valadares,MG,1
2801,Bruno da Costa,431.689.570-20,Feminino,São Cristóvão,SE,2
2802,Alana Fonseca,581.372.640-35,Masculino,Ponta Grossa,PR,2
2803,Davi Gomes,250.384.169-42,Feminino,Caxias do Sul,RS,1
2804,Liz Guerra,387.062.419-13,Masculino,Rio Largo,AL,1
2805,Igor Peixoto,342.950.618-24,Masculino,Cajazeiras,PB,1
2806,Dr. Davi Lucas Pereira,059.413.762-43,Feminino,Juiz de Fora,MG,2
2807,Anna Liz Viana,109.623.874-87,Masculino,São Cristóvão,SE,2
2808,Natália Correia,849.657.032-00,Masculino,Parnaíba,PI,3
2809,Alexandre Aragão,892.514.736-09,Masculino,Nova Andradina,MS,3
2810,Ana Júlia Teixeira,867.195.034-48,Feminino,Tobias Barreto,SE,1
2811,Julia Moura,178.593.264-00,Masculino,Santarém,PA,2
2812,Davi Miguel Cardoso,182.903.654-89,Masculino,Ilhéus,BA,3
2813,Davi Mendes,613.908.472-50,Masculino,Vitória,ES,3
2814,Pedro Henrique Pereira,369.254.018-33,Feminino,Goiânia,GO,2
2815,Kamilly Albuquerque,329.640.185-70,Masculino,Ponta Porã,MS,1
2816,Sr. Vitor Cassiano,671.834.952-64,Feminino,Nova Andradina,MS,1
2817,Luna Cavalcante,259.437.618-37,Masculino,Barras,PI,2
2818,Paulo Vargas,861.905.243-89,Masculino,Bayeux,PB,1
2819,Paulo da Cunha,089.243.571-23,Feminino,Jaru,RO,2
2820,Dr. Benjamin Vargas,627.439.051-07,Masculino,Planaltina,DF,1
2821,Beatriz Sales,204.316.587-90,Feminino,Macaíba,RN,2
2822,Miguel Gonçalves,032.174.598-14,Masculino,Barras,PI,1
2823,Liam Ferreira,978.613.524-55,Masculino,Vilhena,RO,3
2824,Luara Teixeira,512.793.640-25,Feminino,Manaus,AM,3
2825,Benício Mendes,367.014.985-66,Feminino,Vila Velha,ES,2
2826,Nicole Lopes,192.746.805-11,Feminino,Cachoeiro de Itapemirim,ES,2
2827,Anthony Gabriel Nogueira,056.194.728-76,Feminino,Cáceres,MT,1
2828,Isis Porto,827.160.453-80,Masculino,Caruaru,PE,1
2829,Enzo Gabriel Porto,736.294.508-65,Feminino,Ponta Porã,MS,2
2830,Ravy Carvalho,017.694.258-02,Feminino,Florianópolis,SC,1
2831,Bernardo Lopes,276.813.904-13,Masculino,Criciúma,SC,3
2832,Lunna Fogaça,510.726.493-06,Masculino,Crato,CE,2
2833,Liz Sales,842.136.970-96,Masculino,Crato,CE,3
2834,Gustavo Henrique Leão,072.168.934-50,Masculino,Plácido de Castro,AC,1
2835,Gabriel Rios,429.138.670-22,Masculino,Sobral,CE,3
2836,Cecília Novais,016.538.942-70,Feminino,Boa Vista,RR,2
2837,Maria Isis Novais,740.169.253-80,Masculino,Rio de Janeiro,RJ,2
2838,Benício Almeida,619.324.705-06,Masculino,Jaboatão dos Guararapes,PE,1
2839,Ísis da Paz,450.726.318-26,Masculino,Niterói,RJ,2
2840,Noah Sales,280.419.735-23,Masculino,Lagarto,SE,2
2841,Liam Almeida,968.051.743-84,Feminino,Paço do Lumiar,MA,2
2842,Sra. Maria Fernanda Castro,328.540.796-47,Feminino,Cascavel,PR,2
2843,Melina Porto,435.270.618-35,Feminino,Sidrolândia,MS,1
2844,Luigi Souza,350.678.419-66,Feminino,Paço do Lumiar,MA,3
2845,Dr. Thiago Rodrigues,627.354.190-61,Masculino,Coari,AM,2
2846,Bryan Macedo,480.172.935-50,Masculino,Lauro de Freitas,BA,3
2847,Dra. Olivia Campos,861.927.450-30,Feminino,Sidrolândia,MS,1
2848,Dr. Juan Ribeiro,520.896.314-06,Masculino,Corumbá,MS,2
2849,Sabrina Peixoto,918.573.604-00,Feminino,Várzea Grande,MT,3
2850,Dr. Noah Casa Grande,745.690.813-39,Feminino,Picos,PI,1
2851,Maria Alice Moura,970.682.154-67,Feminino,Uberaba,MG,2
2852,Guilherme Garcia,860.741.253-17,Feminino,Timon,MA,1
2853,Ana Sophia Cardoso,893.057.216-21,Feminino,Miracema do Tocantins,TO,1
2854,Srta. Isadora Siqueira,972.308.654-92,Masculino,Belford Roxo,RJ,1
2855,Vicente Rocha,785.614.239-19,Masculino,Olinda,PE,2
2856,Bella Nogueira,437.851.026-07,Masculino,Floriano,PI,2
2857,Alana Melo,374.865.219-46,Feminino,Bacabal,MA,1
2858,Isis das Neves,410.369.825-05,Feminino,Plácido de Castro,AC,1
2859,Matheus Porto,543.276.081-90,Feminino,Miracema do Tocantins,TO,1
2860,José Pedro da Cruz,583.462.019-15,Masculino,São Luís,MA,1
2861,Dr. Rael Montenegro,375.984.012-41,Feminino,União dos Palmares,AL,1
2862,Luana Cunha,407.651.893-48,Masculino,São José dos Campos,SP,2
2863,Nina Martins,613.250.487-71,Masculino,Mazagão,AP,1
2864,Eduarda Cassiano,395.201.486-98,Feminino,Altamira,PA,3
2865,Yuri Farias,023.917.864-50,Feminino,Vitória,ES,2
2866,Isabela Dias,514.738.290-97,Masculino,Guarapari,ES,1
2867,Davi Miguel Cardoso,347.902.681-87,Masculino,Luziânia,GO,2
2868,Joaquim Santos,598.273.046-74,Feminino,Campos dos Goytacazes,RJ,2
2869,Noah Camargo,741.932.865-09,Masculino,Santos,SP,1
2870,Maria Júlia Camargo,213.540.876-07,Masculino,Anápolis,GO,1
2871,Lunna Alves,761.985.420-76,Feminino,Codó,MA,1
2872,Dr. Juan da Paz,685.170.293-21,Feminino,Maringá,PR,1
2873,Dr. Lucas Gabriel Aragão,263.597.018-12,Feminino,Itacoatiara,AM,2
2874,Zoe Pereira,438.517.902-60,Feminino,Campo Maior,PI,2
2875,Noah Andrade,082.561.374-44,Feminino,Cajazeiras,PB,3
2876,Dra. Cecília Lima,902.516.874-49,Feminino,Mâncio Lima,AC,1
2877,Dr. Antônio Guerra,170.356.824-90,Feminino,Laranjal do Jari,AP,2
2878,Sr. Erick Andrade,038.264.915-05,Feminino,São Bernardo do Campo,SP,2
2879,Olívia Castro,162.504.978-11,Feminino,Barreiras,BA,2
2880,Isabel Pastor,126.754.908-49,Masculino,São Miguel dos Campos,AL,1
2881,Sr. Apollo Mendes,128.305.947-97,Masculino,Guarabira,PB,2
2882,Nicole Macedo,427.608.931-03,Masculino,Macapá,AP,1
2883,Ágatha Nascimento,728.031.469-40,Feminino,Sete Lagoas,MG,1
2884,Enzo Leão,980.263.415-89,Masculino,Petrópolis,RJ,2
2885,João Gabriel Mendonça,609.758.312-59,Masculino,Iranduba,AM,2
2886,José Miguel Fernandes,257.134.896-55,Feminino,Canoas,RS,2
2887,Sabrina Novaes,840.379.216-69,Masculino,Camaçari,BA,3
2888,Nina Marques,061.745.398-57,Masculino,Codó,MA,2
2889,Murilo Moreira,028.359.614-70,Masculino,Ribeirão Preto,SP,2
2890,Amanda Abreu,537.094.861-57,Masculino,Parintins,AM,1
2891,Maria Laura Nogueira,803.957.412-97,Masculino,Parnaíba,PI,1
2892,Maria Eduarda Porto,127.469.035-80,Feminino,Recife,PE,2
2893,Luiz Miguel da Costa,541.630.829-05,Feminino,Cuiabá,MT,3
2894,Joana Novais,087.956.341-93,Masculino,Lucas do Rio Verde,MT,3
2895,Bella Fonseca,207.358.419-50,Feminino,Dianópolis,TO,1
2896,João Miguel Câmara,365.794.810-48,Masculino,Iracema,RR,1
2897,Laís Jesus,105.867.439-01,Masculino,Porto Velho,RO,1
2898,Cauê Monteiro,850.917.243-97,Masculino,Iguatu,CE,2
2899,Dr. Renan Castro,320.761.948-78,Masculino,Camaragibe,PE,1
2900,Raul Rocha,536.248.710-80,Feminino,Petrópolis,RJ,1
2901,Sr. Matheus Ribeiro,942.076.318-87,Masculino,Cáceres,MT,2
2902,Sr. Pedro Lucas da Rocha,051.763.842-80,Masculino,Cajazeiras,PB,2
2903,Melissa Garcia,816.704.293-69,Feminino,Feijó,AC,2
2904,Raul da Rosa,905.426.378-47,Feminino,Senador Guiomard,AC,1
2905,João Gabriel Pastor,908.124.376-40,Feminino,Penedo,AL,3
2906,Srta. Maria Alice Macedo,495.087.362-83,Masculino,Jaraguá do Sul,SC,1
2907,Marcelo Teixeira,352.984.067-00,Masculino,Aquidauana,MS,3
2908,Benjamin Sampaio,851.423.697-00,Masculino,Aquidauana,MS,1
2909,Hellena Cavalcante,135.648.027-62,Feminino,Juazeiro do Norte,CE,1
2910,Rafael Silveira,340.671.829-96,Feminino,Santa Rita,PB,1
2911,Eduardo Ferreira,972.085.436-74,Feminino,Várzea Grande,MT,3
2912,Stella Mendes,812.073.549-88,Masculino,Lucas do Rio Verde,MT,2
2913,Lorena Gomes,042.813.957-41,Feminino,Volta Redonda,RJ,2
2914,Olívia Vieira,214.306.879-40,Feminino,Juazeiro,BA,2
2915,Ana Julia da Mata,528.369.471-28,Masculino,Macaé,RJ,2
2916,Luísa da Rocha,459.320.167-52,Masculino,Maceió,AL,3
2917,Davi Luiz Silveira,936.052.871-40,Feminino,Vila Velha,ES,2
2918,Sr. Gustavo Henrique da Cunha,630.712.458-07,Masculino,Pacaraima,RR,1
2919,Isabelly Lima,561.023.489-15,Masculino,Itabaiana,SE,1
2920,Srta. Ana Liz Martins,065.428.913-15,Feminino,Itajaí,SC,2
2921,Marcos Vinicius Andrade,297.581.406-20,Masculino,Macapá,AP,2
2922,Emanuelly Rezende,716.598.243-46,Feminino,Arapiraca,AL,1
2923,Dr. Gabriel Azevedo,129.740.385-14,Feminino,Natal,RN,3
2924,Raquel Nogueira,068.925.431-89,Masculino,Maués,AM,1
2925,Maria Liz Garcia,356.287.049-38,Feminino,Planaltina,DF,2
2926,Yuri Rodrigues,825.106.347-71,Feminino,Cariacica,ES,2
2927,Dr. Mathias Pastor,984.175.623-46,Masculino,Dianópolis,TO,2
2928,Ana Carolina Farias,203.851.497-60,Masculino,Amapá,AP,1
2929,Enzo Costela,203.675.418-07,Masculino,Brasília,DF,2
2930,Rafaela Nogueira,629.458.130-33,Masculino,Nova Andradina,MS,2
2931,Nicole Sousa,603.184.795-75,Feminino,Contagem,MG,2
2932,Pedro Lucas Barros,062.541.837-90,Feminino,Samambaia,DF,2
2933,Maria Eduarda Mendes,356.178.940-48,Masculino,Campo Maior,PI,1
2934,José Miguel Farias,358.749.102-04,Feminino,Campinas,SP,1
2935,Hellena Souza,295.630.874-29,Feminino,Amapá,AP,1
2936,Asafe Teixeira,258.963.174-09,Masculino,Parintins,AM,2
2937,Ana Carolina da Rocha,196.345.082-51,Masculino,Currais Novos,RN,1
2938,Laura Guerra,736.928.015-21,Feminino,Paraíso do Tocantins,TO,3
2939,Julia Souza,673.195.028-95,Masculino,Sorriso,MT,1
2940,Yago Pereira,597.830.421-14,Masculino,Imperatriz,MA,2
2941,Isaque Rocha,945.862.137-28,Feminino,Pedro II,PI,2
2942,Ryan Jesus,085.197.624-76,Masculino,Natal,RN,2
2943,Joaquim Oliveira,801.754.396-48,Feminino,Petrópolis,RJ,3
2944,Yago Câmara,356.470.298-92,Feminino,Porto Velho,RO,1
2945,Vitor Hugo Rocha,015.687.349-48,Masculino,Rio Verde,GO,1
2946,Dr. Raul Almeida,278.143.069-22,Feminino,Camaçari,BA,2
2947,Dr. Léo Martins,945.328.761-09,Masculino,Aracaju,SE,1
2948,Sr. Luigi Duarte,362.450.981-06,Masculino,Santos,SP,3
2949,Maria Clara da Paz,183.429.506-89,Masculino,Dourados,MS,3
2950,Bento Marques,892.603.754-10,Feminino,Colombo,PR,3
2951,Ester Borges,457.286.903-00,Feminino,Florianópolis,SC,1
2952,Asafe Vieira,276.849.305-83,Feminino,Piripiri,PI,2
2953,Cecília da Rosa,035.716.984-01,Masculino,Petrolina,PE,2
2954,Anthony Sousa,236.190.548-51,Masculino,Rio Branco,AC,1
2955,Srta. Ana Carolina Fonseca,257.496.083-10,Masculino,Paranaguá,PR,3
2956,Rhavi Pereira,412.658.937-64,Feminino,Colombo,PR,1
2957,Alexia Borges,819.726.534-82,Feminino,Pelotas,RS,1
2958,Ana Lívia Costa,362.984.507-00,Masculino,Maringá,PR,1
2959,Isabella da Rocha,218.706.593-68,Feminino,Ceará-Mirim,RN,1
2960,Antonella Câmara,014.726.935-07,Masculino,Belém,PA,1
2961,Ísis Ramos,816.532.407-17,Masculino,Rio de Janeiro,RJ,1
2962,Cauê Rocha,902.851.437-60,Masculino,São Paulo,SP,3
2963,Gabrielly Brito,723.695.401-25,Masculino,Palmas,TO,1
2964,Dra. Ana Lívia Mendes,103.546.827-17,Feminino,Santa Rita,PB,1
2965,Pietra da Rocha,059.718.462-30,Masculino,Paranaíba,MS,2
2966,João Pastor,560.372.814-08,Feminino,Caxias,MA,2
2967,Thales Marques,529.763.108-40,Masculino,Rorainópolis,RR,2
2968,Giovanna Campos,603.574.892-92,Feminino,Formosa,GO,1
2969,Dr. Arthur Correia,963.075.482-74,Feminino,São Mateus,ES,2
2970,Dr. Nathan Peixoto,693.851.407-01,Masculino,Nossa Senhora da Glória,SE,1
2971,Arthur Monteiro,150.674.389-75,Masculino,Floriano,PI,1
2972,Ana Julia Novais,638.192.507-86,Feminino,Penedo,AL,3
2973,Dr. Juan da Paz,893.451.672-00,Masculino,Aparecida de Goiânia,GO,1
2974,Alana Oliveira,728.496.153-82,Masculino,Dianópolis,TO,1
2975,Maitê Souza,458.601.729-58,Masculino,Tefé,AM,2
2976,Heitor das Neves,823.764.195-73,Feminino,Rio Largo,AL,2
2977,Miguel Nunes,329.405.876-47,Masculino,Manaus,AM,2
2978,Jade Macedo,584.362.971-64,Feminino,Luziânia,GO,2
2979,Sra. Beatriz Gonçalves,371.809.654-48,Feminino,Araguaína,TO,1
2980,Dr. Enzo Gabriel Oliveira,796.082.431-22,Feminino,Recife,PE,3
2981,Théo Caldeira,148.602.357-62,Feminino,João Pessoa,PB,1
2982,Sra. Hadassa Sampaio,618.349.057-10,Feminino,Itapipoca,CE,2
2983,Ana Costa,618.497.320-78,Masculino,Delmiro Gouveia,AL,2
2984,Dr. Lucca Santos,465.213.798-28,Feminino,Ceará-Mirim,RN,3
2985,Theo Machado,140.925.863-70,Masculino,Santos,SP,1
2986,Maria Rocha,690.718.435-48,Feminino,Sete Lagoas,MG,1
2987,Cecilia Cassiano,723.496.510-61,Feminino,São Paulo,SP,2
2988,Srta. Melina Souza,369.420.571-34,Feminino,Criciúma,SC,3
2989,Gael da Luz,016.529.437-06,Feminino,Altamira,PA,2
2990,Joana Sá,034.672.591-70,Masculino,Itapipoca,CE,2
2991,Ana Beatriz Albuquerque,627.489.530-29,Feminino,Salvador,BA,1
2992,Fernando Peixoto,548.793.621-82,Feminino,Oiapoque,AP,2
2993,Davi Miguel Barros,756.132.940-70,Feminino,Sete Lagoas,MG,1
2994,Daniel Leão,173.268.549-55,Masculino,Ponta Porã,MS,2
2995,Ester da Conceição,516.984.703-39,Feminino,Coari,AM,2
2996,Théo Pereira,710.963.584-84,Feminino,Paraíso do Tocantins,TO,2
2997,João Miguel Porto,576.091.842-76,Feminino,João Pessoa,PB,1
2998,Larissa Borges,423.856.190-24,Masculino,Penedo,AL,2
2999,Hadassa Mendes,287.593.460-00,Masculino,Belém,PA,2
3000,Giovanna Aragão,265.398.407-56,Masculino,Senador Canedo,GO,2
3001,Sr. Benício Moura,704.856.329-00,Feminino,Santa Rita,PB,1
3002,Oliver Campos,146.273.085-07,Masculino,Trindade,GO,1
